time,RGLTMED,RRF,RADDLONG,RBF,RTA,RGM
0.000752,-0.0157167948782444,-0.03311207890510559,-0.01724269613623619,0.0157167911529541,-0.05661097168922424,0.013580527156591415
0.001752,-0.006866562180221081,-0.013580531813204288,-0.029144734144210815,0.0032043922692537308,-0.01174944918602705,-0.009308005683124065
0.002752,-0.023956667631864548,-0.02700847014784813,-0.027924012392759323,-0.005340659990906715,0.005645835772156715,0.02700846642255783
0.003752,-0.012359810061752796,-0.03616388514637947,-0.01480125356465578,-0.0007629534229636192,-0.009613186120986938,0.007171737961471081
0.004752,-0.01754787750542164,-0.02212558314204216,-0.0007629534229636192,-0.003204396925866604,0.02212557941675186,0.021820399910211563
0.005752,-0.016327155753970146,-0.00015259254723787308,0.014496068470180035,-0.0007629534229636192,0.013580527156591415,0.014496068470180035
0.006752,-0.02059968188405037,-0.0318913571536541,0.02731364592909813,-0.013580531813204288,0.0019836705178022385,0.013580527156591415
0.007752,-0.010223546996712685,-0.015106434002518654,0.02212557941675186,-0.008392464369535446,0.0080872792750597,0.013580527156591415
0.008752,-0.0157167948782444,-0.020904861390590668,-0.02029450237751007,0.017242692410945892,-0.0010681338608264923,0.01754787191748619
0.009752,-0.018158238381147385,-0.017853058874607086,-0.03646906465291977,-0.0028992164880037308,0.0080872792750597,0.0080872792750597
0.010752,-0.019684139639139175,-0.03952086716890335,0.0028992118313908577,-0.027618832886219025,0.005645835772156715,-0.006561381742358208
0.011751999999999999,-0.03006027638912201,-0.009002825245261192,0.0648508369922638,0.000152587890625,0.0007629487663507462,0.01113908365368843
0.012752,-0.01083390787243843,-0.038605328649282455,0.16525520384311676,0.008392459712922573,-0.011139088310301304,0.01785305328667164
0.013752,-0.012359810061752796,-0.024567026644945145,0.1884489208459854,0.014801248908042908,0.0010681292042136192,0.013275346718728542
0.014752,-0.0236514862626791,-0.012359810061752796,-0.14908064901828766,0.004730294458568096,-0.00869764480739832,0.010528722777962685
0.015752,-0.024872208014130592,-0.03311207890510559,-0.17166399955749512,0.005035474896430969,-0.0028992164880037308,0.040741585195064545
0.016752,-0.01754787750542164,-0.051422905176877975,0.021210037171840668,0.024872202426195145,-0.07431143522262573,0.006561377085745335
0.017752,-0.009613186120986938,-0.023956667631864548,0.06851300597190857,-0.02700847014784813,-0.012054629623889923,-0.01876859925687313
0.018752,-0.021515224128961563,-0.015106434002518654,0.02243075892329216,0.0080872792750597,-0.003509577363729477,-0.0077821034938097
0.019752,0.0022888509556651115,-0.01754787750542164,-0.10360875725746155,-0.0028992164880037308,0.000152587890625,0.012664985843002796
0.020752,-0.04135195165872574,-0.02975509501993656,-0.06698711216449738,-0.021210042759776115,0.005340655334293842,0.012664985843002796
0.021752,-0.027924012392759323,-0.0474555604159832,-0.04898146167397499,0.010528722777962685,-0.0059510208666324615,-0.010223546996712685
0.022751999999999998,0.10208285599946976,-0.1264972984790802,0.018158234655857086,-0.07156481593847275,-0.02059968188405037,-0.05416952818632126
0.023752,-0.03921568766236305,0.3147936165332794,-0.062714584171772,0.1579308807849884,0.004425114020705223,0.054779887199401855
0.024752,-0.012054629623889923,-0.09842069447040558,-0.1423666775226593,-0.02670329064130783,0.05416952446103096,0.16281376779079437
0.025752,-0.0160219743847847,-0.06485084444284439,0.04318302869796753,-0.020904861390590668,0.028229188174009323,0.01113908365368843
0.026752,-0.016327155753970146,-0.009002825245261192,0.07644769549369812,-0.046540018171072006,0.0019836705178022385,-0.030670635402202606
0.027752,-0.016937516629695892,-0.0007629534229636192,0.0639353021979332,0.010528722777962685,-0.00015259254723787308,-0.02059968188405037
0.028752,-0.02182040363550186,-0.024261847138404846,0.007782098837196827,0.0315861739218235,-0.01266499049961567,0.026398105546832085
0.029752,0.0059510162100195885,-0.03341726213693619,-0.08194094896316528,0.012359805405139923,-0.01083390787243843,0.07370107620954514
